row ID,row m/z,row retention time,20220504_groupC_DBGI_07_01.mzML Peak area,20220504_groupC_DBGI_07_02.mzML Peak area,20220504_groupC_DBGI_07_03.mzML Peak area,20220504_groupC_DBGI_07_04.mzML Peak area,20220504_groupC_DBGI_07_05.mzML Peak area,20220504_groupC_DBGI_07_06.mzML Peak area,20220504_groupC_DBGI_07_07.mzML Peak area,20220504_groupC_DBGI_07_08.mzML Peak area,20220504_groupC_DBGI_07_09.mzML Peak area,20220504_groupC_DBGI_07_10.mzML Peak area,20220504_groupC_DBGI_07_11.mzML Peak area,20220504_groupC_DBGI_07_12.mzML Peak area,20220504_groupC_DBGI_07_13.mzML Peak area,20220504_groupC_DBGI_07_14.mzML Peak area,20220504_groupC_DBGI_07_nd_20220504181114.mzML Peak area,
1443,329.1018753051758,5.4513425,0,0,0,0,0,0,9270745.1322424,0,0,0,0,2663556.588137079,0,0,0,
1444,388.16021728515625,1.1988197333333332,0,0,0,0,0,0,3933228.0773084913,0,3136558.410005624,0,4208269.140971464,0,0,0,0,
1445,230.2479476928711,3.54552325,0,0,0,0,0,0,1769875.324521373,0,0,0,0,0,0,0,1811504.928373492,
1446,269.2264099121094,3.4878015,0,0,0,0,0,0,1512820.3066938864,0,0,0,0,0,0,0,0,
1447,496.33990478515625,4.737099499999999,0,0,0,0,0,0,2361187.137360912,0,0,3039936.4157290724,0,0,0,0,0,
1448,219.17433166503906,1.8284526,0,0,0,0,0,0,3260545.8400388444,0,0,0,0,0,0,0,0,
1451,315.0862731933594,5.3213831,0,0,0,0,0,0,1088951.8285357456,0,0,0,0,0,0,0,0,
1452,299.0914001464844,4.5839238,0,0,0,0,0,0,2917713.0024361922,0,0,0,0,0,0,0,0,
1454,219.0266342163086,0.8597431799999999,0,0,0,0,0,0,7398467.365067058,0,3437584.839453444,0,0,0,0,0,0,
1456,133.06353759765625,7.2571026,0,0,0,0,0,0,2805674.6375248116,0,0,0,0,0,0,0,0,
1457,902.816650390625,7.1521669,0,0,0,0,0,0,3143608.959028318,0,0,0,0,0,0,0,0,
1458,360.1499786376953,0.9740991066666668,0,0,0,0,0,0,4735144.341899603,0,0,4225136.791885256,0,0,2897644.2331302073,0,0,
1459,136.0618667602539,0.7124596,0,0,0,0,0,0,1237603.4565475862,0,0,0,0,0,0,0,0,
1461,315.19554901123047,4.6845441249999995,0,0,0,0,0,0,0,2.7674126182466917E7,1.0216396181668332E7,0,2.396872039027571E7,0,2266528.6384537164,0,0,
1462,167.033935546875,1.2481338,0,0,0,0,0,0,0,4.89639824412988E7,0,0,0,0,0,0,0,
1463,318.1549072265625,1.1647018,0,0,0,0,0,0,0,2.856115885830788E7,0,0,0,0,0,0,0,
1464,433.28123474121094,2.3044943,0,0,0,0,0,0,0,1.2591798456362057E7,0,0,0,0,0,0,0,
1465,339.0842590332031,1.1647018,0,0,0,0,0,0,0,2.7364312229650877E7,0,0,0,0,0,0,0,
1466,397.19862365722656,4.5863479,0,0,0,0,0,0,0,2.1773205964023296E7,0,0,0,0,0,0,0,
1467,479.0823211669922,1.70988425,0,0,0,0,0,0,0,1.1771680347465448E7,0,0,1.1700262793420961E7,0,0,0,0,
1468,315.19556681315106,3.9321977666666665,0,0,0,0,0,0,0,8148032.581781259,3150449.8749686256,0,0,0,9750990.037606439,0,0,
1469,346.18609619140625,1.1647018,0,0,0,0,0,0,0,1.0128495375420755E7,0,0,0,0,0,0,0,
1470,420.2745056152344,4.5863479,0,0,0,0,0,0,0,7031579.064772539,0,0,0,0,0,0,0,
1471,355.1880798339844,3.9665369,0,0,0,0,0,0,0,6344197.942628637,0,0,0,0,0,0,0,
1472,185.04454040527344,0.54242612,0,0,0,0,0,0,0,1.9855326402539276E7,0,0,0,0,0,0,0,
1473,378.2640380859375,3.9665369,0,0,0,0,0,0,0,6898914.01294408,0,0,0,0,0,0,0,
1474,227.05502319335938,1.2481338,0,0,0,0,0,0,0,5750660.899103277,0,0,0,0,0,0,0,
1477,187.0002899169922,0.52262638,0,0,0,0,0,0,0,5888531.085329156,0,0,0,0,0,0,0,
1480,376.2483825683594,3.9665369,0,0,0,0,0,0,0,2145208.555432506,0,0,0,0,0,0,0,
1481,489.1029357910156,2.5730629,0,0,0,0,0,0,0,991214.9942678442,0,0,0,0,0,0,0,
1482,147.0440444946289,1.5316242333333332,0,0,0,0,0,0,0,2097287.1661470067,0,0,0,0,2904856.606809005,1.4629825387299737E7,0,
1483,902.8167114257812,7.8680111,0,0,0,0,0,0,0,5558930.743615664,0,0,0,0,0,0,0,
1484,329.10194396972656,4.2272223,0,0,0,0,0,0,0,1761385.4529483924,0,0,0,0,0,0,0,
1485,756.5534973144531,6.3383996,0,0,0,0,0,0,0,4636129.900989497,0,0,0,0,0,0,0,
1488,301.1794891357422,4.72619815,0,0,0,0,0,0,0,0,4.8534938762366906E7,0,9.078099863761708E7,0,0,0,0,
1489,348.2167663574219,4.2987309,0,0,0,0,0,0,0,0,4.7673552109641284E7,0,2.693892609823651E7,0,0,0,0,
1490,678.399658203125,4.2993416,0,0,0,0,0,0,0,0,3.5153791308867425E7,0,0,0,0,0,0,
1491,490.1921081542969,2.1802373,0,0,0,0,0,0,0,0,2.0159548183420394E7,0,0,0,0,0,0,
1492,193.08595275878906,2.1802373,0,0,0,0,0,0,0,0,1.817015835081042E7,0,0,0,0,0,0,
1493,285.1849136352539,5.2765031,0,0,0,0,0,0,0,0,3.0304969883196574E7,0,1.7057165960398115E7,0,0,0,0,
1494,345.20594787597656,3.74921655,0,0,0,0,0,0,0,0,1.4004389383289203E7,0,2668806.32549119,0,0,0,0,
1495,305.24755859375,3.7253714,0,0,0,0,0,0,0,0,1.5584214922936482E7,0,0,0,0,0,0,
1496,301.17994689941406,3.1849213,0,0,0,0,0,0,0,0,1.76266921204793E7,0,1.881530871729021E7,0,0,0,0,
1497,191.10657501220703,4.6670251,0,0,0,0,0,0,0,0,1.8350292936367564E7,0,1.7678982808724653E7,0,0,0,0,
1498,109.10152053833008,2.1346690500000003,0,0,0,0,0,0,0,0,1.4428813789569093E7,0,2.1765479789671157E7,0,0,0,0,
1499,348.2166442871094,4.6651837,0,0,0,0,0,0,0,0,1.9532734398369443E7,0,0,0,0,0,0,
1500,301.2162780761719,3.7569209,0,0,0,0,0,0,0,0,1.2650278624907281E7,0,0,0,0,0,0,
1501,683.3547973632812,4.2993416,0,0,0,0,0,0,0,0,1.691050509941931E7,0,0,0,0,0,0,
1502,149.1325225830078,5.9273451,0,0,0,0,0,0,0,0,1.394333995538791E7,0,0,0,0,0,0,
1503,432.2593536376953,1.6117442,0,0,0,0,0,0,0,0,1.0793573676740384E7,0,0,0,0,0,0,
1504,285.1849060058594,4.2993416,0,0,0,0,0,0,0,0,1.428847983917855E7,0,0,0,0,0,0,
1505,287.20067342122394,3.2186275666666666,0,0,0,0,0,0,0,0,1.0333527678764326E7,0,2567611.9009550675,0,0,1.008045483822289E7,0,
1506,271.24212646484375,3.4079306,0,0,0,0,0,0,0,0,9873670.377895849,0,0,0,0,0,0,
1507,181.0495491027832,1.2902747250000002,0,0,0,0,0,0,0,0,1.903259284729498E7,3682602.3644853705,1.7597312923159868E7,0,0,2.0045998197376367E7,0,
1508,307.16676330566406,5.2765031,0,0,0,0,0,0,0,0,1.3461445663524058E7,0,8272292.301673442,0,0,0,0,
1509,683.3543090820312,4.6651837,0,0,0,0,0,0,0,0,1.0540618461058348E7,0,0,0,0,0,0,
1510,299.20062255859375,3.9702196,0,0,0,0,0,0,0,0,7798176.433108638,0,0,0,0,0,0,
1511,165.12745666503906,3.5042063,0,0,0,0,0,0,0,0,1.0217871007649664E7,0,0,0,0,0,0,
1512,303.1953887939453,4.2892633,0,0,0,0,0,0,0,0,9246076.739221796,0,1.696742473136394E7,0,0,0,0,
1513,345.20538330078125,4.6562547,0,0,0,0,0,0,0,0,8302536.95785943,0,0,0,0,0,0,
1514,325.09168243408203,2.20680645,0,0,0,0,0,0,0,0,7585550.048998525,0,1.2625987381252592E7,0,0,0,0,
1515,302.0871810913086,1.2880723500000002,0,0,0,0,0,0,0,0,9658903.771193072,0,7485905.776355421,8861754.40396723,0,3.404958428070665E7,0,
1516,317.2112274169922,3.9702196,0,0,0,0,0,0,0,0,6419325.706413894,0,0,0,0,0,0,
1517,286.19288635253906,4.6670251,0,0,0,0,0,0,0,0,1.014847285257E7,0,9555123.467901774,0,0,0,0,
1518,512.37353515625,6.4649662,0,0,0,0,0,0,0,0,6725573.183661499,0,0,0,0,0,0,
1519,317.21106974283856,4.462578866666667,0,0,0,0,0,0,0,0,7180560.436573608,0,9151156.226095574,0,2.0150682966494054E7,0,0,
1520,471.3466084798177,4.3679831,0,0,0,0,0,0,0,0,7000406.653354885,0,3559895.0574048813,0,0,1.9563154602398973E7,0,
1521,299.20062255859375,3.7046716,0,0,0,0,0,0,0,0,4657631.289111731,0,0,0,0,0,0,
1523,347.18544006347656,3.1656219666666665,0,0,0,0,0,0,0,0,5508402.746925758,0,0,0,1235792.684405236,5684489.146323427,0,
1524,135.1168975830078,2.1383125333333335,0,0,0,0,0,0,0,0,3739051.9317089417,0,4818783.464579181,0,0,3837807.0813326063,0,
1525,191.10663096110025,5.145362466666667,0,0,0,0,0,0,0,0,5004143.3499901015,0,5071223.915834262,0,6758361.419018633,0,0,
1526,331.1905110677083,3.5016118666666665,0,0,0,0,0,0,0,0,4052645.703529162,0,0,0,8837100.68207632,6166717.022452561,0,
1527,317.2111002604167,5.053927833333333,0,0,0,0,0,0,0,0,9218903.823505634,0,1.1981368426004643E7,0,3546002.4219258535,0,0,
1528,453.3358459472656,4.377659466666667,0,0,0,0,0,0,0,0,5943455.862323618,0,3308202.273536631,0,0,1.4740277493860707E7,0,
1529,285.18492126464844,4.8899091,0,0,0,0,0,0,0,0,5296586.842501662,0,6940591.805606567,0,0,0,0,
1530,339.1930338541667,5.145362466666667,0,0,0,0,0,0,0,0,5825154.619305268,0,5268046.571697763,0,6391911.328082604,0,0,
1531,339.19310506184894,4.635079533333333,0,0,0,0,0,0,0,0,4675563.189602295,0,5838092.859515485,0,1.9689300226659518E7,0,0,
1533,347.1853993733724,3.3178452000000003,0,0,0,0,0,0,0,0,5586292.11656061,0,0,0,3578616.384466521,7476495.434730355,0,
1534,309.1824645996094,5.3592103,0,0,0,0,0,0,0,0,4707779.648085441,0,0,0,0,0,0,
1535,512.3735656738281,6.3315576,0,0,0,0,0,0,0,0,6922745.210818348,0,0,0,0,0,0,
1536,369.14581298828125,4.6651837,0,0,0,0,0,0,0,0,4344975.387670607,0,0,0,0,0,0,
1537,189.12741088867188,1.6117442,0,0,0,0,0,0,0,0,2430724.5037569217,0,0,0,0,0,0,
1538,331.19036865234375,3.9984085,0,0,0,0,0,0,0,0,2911746.020366226,0,2.067728757185043E7,0,0,0,0,
1539,109.10150527954102,4.9497021,0,0,0,0,0,0,0,0,3542077.432695186,0,0,0,0,0,0,
1540,205.12235005696616,5.145362466666667,0,0,0,0,0,0,0,0,2938680.748981559,0,2843019.7577370116,0,3887036.3885136605,0,0,
1541,137.13256327311197,3.6260406666666665,0,0,0,0,0,0,0,0,5577331.066741498,0,2488479.7192044333,0,0,2.930642507304413E7,0,
1542,376.2479553222656,4.6670251,0,0,0,0,0,0,0,0,4966389.173196002,0,5118105.238286817,0,0,0,0,
1543,301.1798553466797,4.0032294,0,0,0,0,0,0,0,0,3727705.5116762184,0,9671031.637892798,0,0,0,0,
1544,285.18482971191406,4.6670251,0,0,0,0,0,0,0,0,3853885.7852717033,0,3190993.910646575,0,0,0,0,
1545,441.1734313964844,2.3318288,0,0,0,0,0,0,0,0,3494058.6979942434,0,0,0,0,0,0,
1546,285.18492889404297,5.1143932,0,0,0,0,0,0,0,0,2826243.949921915,0,3054738.1526096333,0,0,0,0,
1547,109.10154151916504,3.40610745,0,0,0,0,0,0,0,0,3817834.0937851025,0,4681146.46711613,0,0,0,0,
1548,191.1064020792643,4.931381066666667,0,0,0,0,0,0,0,0,2821511.44349995,0,3806985.83642777,0,6.941525933103952E7,0,0,
1549,301.2157796223958,4.479077766666666,0,0,0,0,0,0,0,0,2430458.755969843,0,4431847.747801515,0,3101516.137248418,0,0,
1550,286.19275665283203,6.9217897,0,0,0,0,0,0,0,0,2719575.629643344,0,3080308.9351079604,0,0,0,0,
1552,425.3778533935547,6.68129125,0,0,0,0,0,0,0,0,2164531.3090705816,0,0,0,0,4847066.392762476,0,
1553,299.20050048828125,3.3665703,0,0,0,0,0,0,0,0,2316344.4488377282,0,4102860.0276446277,0,1236912.7661594916,0,0,
1554,203.17953872680664,5.291456800000001,0,0,0,0,0,0,0,0,2362151.6415704405,0,1811559.1083615338,1011014.0043223093,0,3412478.489976352,0,
1555,301.17987060546875,4.5367003,0,0,0,0,0,0,0,0,2037107.390066656,0,0,0,0,0,0,
1557,299.2006149291992,4.69495765,0,0,0,0,0,0,0,0,8344266.92266081,0,0,0,3.906012092055942E7,0,0,
1558,217.1951904296875,5.7663436,0,0,0,0,0,0,0,0,1973799.7648505408,0,0,0,0,0,0,
1559,489.357421875,4.15946125,0,0,0,0,0,0,0,0,1626115.0893160969,0,2449083.7881101165,0,0,0,0,
1560,135.11685180664062,4.9497021,0,0,0,0,0,0,0,0,1799477.6898991838,0,0,0,0,0,0,
1561,301.21624755859375,3.5509876,0,0,0,0,0,0,0,0,1404383.1817608743,0,2316462.0466001234,0,0,0,0,
1562,333.2059631347656,3.2069587,0,0,0,0,0,0,0,0,1642943.482943265,0,0,0,0,0,0,
1563,203.1795654296875,3.7253714,0,0,0,0,0,0,0,0,1560871.7264889372,0,0,0,0,0,0,
1565,287.200439453125,6.4649662,0,0,0,0,0,0,0,0,1596140.1577074192,0,0,0,0,0,0,
1566,365.0845642089844,1.19563,0,0,0,0,0,0,0,0,2933289.7366383737,0,0,0,0,0,0,
1567,331.1903991699219,6.8912245500000004,0,0,0,0,0,0,0,0,1778900.2929107165,0,1732706.0476285927,0,0,0,0,
1568,339.1923828125,4.931381066666667,0,0,0,0,0,0,0,0,1557727.5196743405,0,2119898.4439882576,0,5.9757229879077636E7,0,0,
1569,392.27635192871094,4.9253751999999995,0,0,0,0,0,0,0,0,2445682.7302921778,0,2248629.792387723,0,0,0,0,
1570,147.04409790039062,1.2754530499999999,0,0,0,0,0,0,0,0,1725366.752615248,5006684.241339187,0,0,0,0,0,
1571,175.14816665649414,2.0029483,0,0,0,0,0,0,0,0,3477807.2565519423,0,2782488.088417894,0,0,0,0,
1572,309.0969543457031,2.3785444,0,0,0,0,0,0,0,0,1290855.1570985639,0,3428573.6345054936,0,0,0,0,
1573,489.35740661621094,3.8978686,0,0,0,0,0,0,0,0,1762248.3869353116,0,1433035.3857909476,0,0,0,0,
1574,219.13788604736328,5.34695295,0,0,0,0,0,0,0,0,1146535.914426211,0,3039135.3410179447,0,0,0,0,
1575,932.6305236816406,7.2621937,0,0,0,0,0,0,0,0,2447460.191888828,0,0,0,0,2269175.7750802278,0,
1576,443.3883819580078,5.590180500000001,0,0,0,0,0,0,0,0,1760370.2155420724,0,0,0,0,2492620.2123024487,0,
1577,299.20025634765625,4.41148205,0,0,0,0,0,0,0,0,1200582.9589276938,0,0,0,3749665.640621481,0,0,
1579,425.37774658203125,5.527305466666667,0,0,0,0,0,0,0,0,2025244.0260347393,0,2174378.9384242506,0,0,2785277.5709405662,0,
1585,495.34722900390625,4.8110676,0,0,0,0,0,0,0,0,0,1.3254969671990779E8,0,0,0,0,0,
1586,555.3690795898438,4.8110676,0,0,0,0,0,0,0,0,0,9.836281386799105E7,0,0,0,0,0,
1587,573.37939453125,4.8110676,0,0,0,0,0,0,0,0,0,7.852128530500029E7,0,0,0,0,0,
1588,515.373291015625,5.2107509,0,0,0,0,0,0,0,0,0,5.486089425411432E7,0,0,0,0,0,
1589,557.3840942382812,5.7675484,0,0,0,0,0,0,0,0,0,2.711632619785549E7,0,0,0,0,0,
1591,420.2230529785156,2.8915749,0,0,0,0,0,0,0,0,0,1.5900808318584768E7,0,0,0,0,0,
1592,557.384033203125,5.8786634,0,0,0,0,0,0,0,0,0,2.1504748315841407E7,0,0,0,0,0,
1593,457.36767578125,5.9718016,0,0,0,0,0,0,0,0,0,2.3097000206860714E7,0,0,0,0,0,
1594,191.14306640625,2.4833855,0,0,0,0,0,0,0,0,0,1.0869983402805677E7,0,0,0,0,0,
1595,435.3265380859375,4.8110676,0,0,0,0,0,0,0,0,0,1.274532586490749E7,0,0,0,0,0,
1596,515.373291015625,4.8832981,0,0,0,0,0,0,0,0,0,1.68019795000458E7,0,0,0,0,0,
1597,365.24761962890625,4.2513868,0,0,0,0,0,0,0,0,0,2.429862384332238E7,0,0,0,0,0,
1598,251.1642074584961,5.9718016,0,0,0,0,0,0,0,0,0,1.320379634243439E7,0,0,0,0,0,
1599,209.15367126464844,2.0060409,0,0,0,0,0,0,0,0,0,9455754.778724248,0,0,0,0,0,
1600,448.3061218261719,4.5858254,0,0,0,0,0,0,0,0,0,1.7136687152667172E7,0,0,0,0,0,
1601,265.01568603515625,0.33280677,0,0,0,0,0,0,0,0,0,1.4595763223570801E7,0,0,0,0,0,
1602,555.365478515625,5.2191467,0,0,0,0,0,0,0,0,0,8860777.925759902,0,0,0,0,0,
1603,243.21083068847656,3.070868,0,0,0,0,0,0,0,0,0,7853494.98148653,0,0,0,0,0,
1604,367.2635192871094,5.2974996,0,0,0,0,0,0,0,0,0,8241119.156019056,0,0,0,0,0,
1605,356.1340637207031,1.9771831,0,0,0,0,0,0,0,0,0,7585805.880550695,0,0,0,0,0,
1606,473.36279296875,4.1991107,0,0,0,0,0,0,0,0,0,7462742.296515507,0,0,0,0,0,
1607,497.3603210449219,5.9718016,0,0,0,0,0,0,0,0,0,1.1163832779860215E7,0,0,0,0,0,
1608,513.3577270507812,4.0720376,0,0,0,0,0,0,0,0,0,6300635.127587906,0,0,0,0,0,
1610,159.1168670654297,5.227609,0,0,0,0,0,0,0,0,0,7219333.276667146,0,0,0,0,0,
1611,479.1890563964844,2.5913046,0,0,0,0,0,0,0,0,0,9322522.175110709,0,0,0,0,0,
1612,476.2491149902344,2.3848099,0,0,0,0,0,0,0,0,0,6731705.310095244,0,0,0,0,0,
1613,479.35206604003906,4.9933106,0,0,0,0,0,0,0,0,0,5375405.309561528,0,0,0,0,0,
1614,497.36248779296875,4.9146555,0,0,0,0,0,0,0,0,0,5780185.825217916,0,0,0,0,0,
1615,474.2338409423828,2.5913046,0,0,0,0,0,0,0,0,0,7563336.799687885,0,0,0,0,0,
1616,342.3004150390625,3.070868,0,0,0,0,0,0,0,0,0,4109437.6586947655,0,0,0,0,0,
1617,195.06527709960938,1.6437528,0,0,0,0,0,0,0,0,0,9125654.618720643,0,0,0,0,0,
1618,887.5638427734375,4.7670475,0,0,0,0,0,0,0,0,0,7166452.608812633,0,0,0,0,0,
1619,513.357666015625,4.7024193,0,0,0,0,0,0,0,0,0,3639758.547505406,0,0,0,0,0,
1620,473.3627700805664,5.40022225,0,0,0,0,0,0,0,0,0,3577867.1349717868,0,7390141.368714784,0,0,0,
1621,513.3577270507812,5.4510596,0,0,0,0,0,0,0,0,0,4969526.085660765,0,0,0,0,0,
1622,457.3676452636719,4.7127547,0,0,0,0,0,0,0,0,0,3555233.5268711005,0,0,0,0,0,
1623,476.24925231933594,2.17994265,0,0,0,0,0,0,0,0,0,7964672.750104461,7665555.271803703,0,0,0,0,
1624,882.60888671875,4.7950033,0,0,0,0,0,0,0,0,0,5933292.823449028,0,0,0,0,0,
1625,479.35211181640625,5.2775478,0,0,0,0,0,0,0,0,0,3139235.420106015,0,0,0,0,0,
1627,476.337158203125,4.5578633,0,0,0,0,0,0,0,0,0,5239548.023831675,0,0,0,0,0,
1629,253.14332580566406,4.7950033,0,0,0,0,0,0,0,0,0,5271225.015094905,0,0,0,0,0,
1630,555.3658447265625,5.40022225,0,0,0,0,0,0,0,0,0,2197682.524302166,0,5527266.280865264,0,0,0,
1631,502.2647399902344,2.5913046,0,0,0,0,0,0,0,0,0,3585921.571429698,0,0,0,0,0,
1633,557.3837890625,5.2775478,0,0,0,0,0,0,0,0,0,2341537.426940261,0,0,0,0,0,
1634,613.371826171875,4.8110676,0,0,0,0,0,0,0,0,0,3660087.1745651346,0,0,0,0,0,
1635,618.4275970458984,5.32891725,0,0,0,0,0,0,0,0,0,2221872.7340474557,0,1400994.5872738047,0,0,0,
1636,315.0863037109375,3.1590825000000002,0,0,0,0,0,0,0,0,0,2176739.761551568,6.3710158860771224E7,0,0,0,0,
1637,497.3602600097656,5.3592237,0,0,0,0,0,0,0,0,0,2278391.3418826987,0,0,0,0,0,
1638,319.1903381347656,4.7950033,0,0,0,0,0,0,0,0,0,4561033.4722584635,0,0,0,0,0,
1639,478.3526916503906,4.0097388,0,0,0,0,0,0,0,0,0,2490358.5356564717,0,0,0,0,0,
1640,198.94019571940103,0.3324008166666666,0,0,0,0,0,0,0,0,0,3139727.8268286344,4087417.96666978,0,3493460.2301871376,0,0,
1641,175.1481170654297,2.4171303,0,0,0,0,0,0,0,0,0,3598859.834271006,0,0,0,0,0,
1645,513.3553466796875,4.1991107,0,0,0,0,0,0,0,0,0,1670784.060849544,0,0,0,0,0,
1647,583.4146118164062,5.7449384,0,0,0,0,0,0,0,0,0,1105220.0576302395,0,0,0,0,0,
1648,513.3577270507812,4.8110676,0,0,0,0,0,0,0,0,0,1604840.0491661069,0,0,0,0,0,
1650,221.040771484375,0.47694201,0,0,0,0,0,0,0,0,0,6349733.176547023,0,0,0,0,0,
1652,513.357666015625,5.2875018,0,0,0,0,0,0,0,0,0,1599643.6450661372,0,0,0,0,0,
1653,399.2895812988281,5.2875018,0,0,0,0,0,0,0,0,0,2771955.9839962767,0,0,0,0,0,
1654,289.068359375,0.54637216,0,0,0,0,0,0,0,0,0,5085045.57663439,0,0,0,0,0,
1655,433.2949523925781,4.1991107,0,0,0,0,0,0,0,0,0,1808838.7397591146,0,0,0,0,0,
1656,351.2682800292969,4.8294007,0,0,0,0,0,0,0,0,0,1479578.1473407594,0,0,0,0,0,
1659,164.07395935058594,0.53642451,0,0,0,0,0,0,0,0,0,8524847.622755999,0,0,0,0,0,
1662,419.2792053222656,3.39079,0,0,0,0,0,0,0,0,0,2146880.5338864317,0,0,0,0,0,
1663,183.05010986328125,0.8955982,0,0,0,0,0,0,0,0,0,6436524.530448453,0,0,0,0,0,
1664,937.5852661132812,7.2771352,0,0,0,0,0,0,0,0,0,1847044.339304255,0,0,0,0,0,
1665,639.4018859863281,5.5483311,0,0,0,0,0,0,0,0,0,1783049.8937450254,0,0,0,0,0,
1671,203.56341552734375,0.8955982,0,0,0,0,0,0,0,0,0,3879673.808541723,0,0,0,0,0,
1673,147.07642364501953,0.8955982,0,0,0,0,0,0,0,0,0,5510689.029760912,0,0,0,0,0,
1674,457.207275390625,2.3671986,0,0,0,0,0,0,0,0,0,0,4.048207310715526E7,0,0,0,0,
1675,706.4302978515625,4.379621,0,0,0,0,0,0,0,0,0,0,3.8629790124104045E7,0,0,0,0,
1676,335.2215881347656,4.398252,0,0,0,0,0,0,0,0,0,0,3.149919366047135E7,0,0,0,0,
1677,582.2550048828125,2.4358767,0,0,0,0,0,0,0,0,0,0,2.1242590313112043E7,0,0,0,0,
1678,565.2286376953125,2.4358767,0,0,0,0,0,0,0,0,0,0,1.717323556698979E7,0,0,0,0,
1679,193.1587371826172,2.1496893,0,0,0,0,0,0,0,0,0,0,1.6852199566365357E7,0,0,0,0,
1680,632.3948974609375,6.8177286,0,0,0,0,0,0,0,0,0,0,1.4373147947164316E7,0,0,0,0,
1681,362.2318420410156,4.379621,0,0,0,0,0,0,0,0,0,0,1.561394656684259E7,0,0,0,0,
1682,711.3853759765625,4.379621,0,0,0,0,0,0,0,0,0,0,1.3437326272252286E7,0,0,0,0,
1683,151.1117401123047,2.1326231,0,0,0,0,0,0,0,0,0,0,8408910.899368525,0,0,0,0,
1684,710.45849609375,4.9296687,0,0,0,0,0,0,0,0,0,0,8623103.575175999,0,0,0,0,
1685,133.101318359375,2.3671986,0,0,0,0,0,0,0,0,0,0,4531633.75338188,0,0,0,0,
1686,287.20050048828125,6.920929,0,0,0,0,0,0,0,0,0,0,1.0487484278263398E7,0,0,0,0,
1687,167.07029724121094,1.7516101,0,0,0,0,0,0,0,0,0,0,4181911.6766474973,0,0,0,0,
1688,231.13809204101562,4.0165392,0,0,0,0,0,0,0,0,0,0,5489982.3475815905,0,0,0,0,
1689,337.06813049316406,3.1600693,0,0,0,0,0,0,0,0,0,0,5923698.450752797,0,0,0,0,
1690,436.21793365478516,2.12159285,0,0,0,0,0,0,0,0,0,0,4787313.410615633,0,0,7.49756912064E7,0,
1691,247.1692657470703,5.2457825,0,0,0,0,0,0,0,0,0,0,4522491.819894836,0,0,0,0,
1692,464.24913024902344,2.12613235,0,0,0,0,0,0,0,0,0,0,4126887.5517991967,0,0,3.1435078583933353E7,0,
1693,711.3853759765625,4.7460382,0,0,0,0,0,0,0,0,0,0,3699456.4540769644,0,0,0,0,
1694,315.1953430175781,4.5529308,0,0,0,0,0,0,0,0,0,0,4996226.722055636,0,0,0,0,
1695,231.13731384277344,4.919273,0,0,0,0,0,0,0,0,0,0,3986102.327702989,0,0,0,0,
1696,362.2689208984375,4.6640038,0,0,0,0,0,0,0,0,0,0,5594959.17838686,0,1.2838663520802462E7,0,0,
1697,335.22137451171875,5.4338856,0,0,0,0,0,0,0,0,0,0,2270423.4755482804,0,0,0,0,
1698,334.2375793457031,4.6640038,0,0,0,0,0,0,0,0,0,0,4895277.972491257,0,2508637.6243714183,0,0,
1699,214.91764450073242,0.33219783999999997,0,0,0,0,0,0,0,0,0,0,4241832.201450824,0,4705189.837182038,0,0,
1701,203.17953491210938,2.8016729,0,0,0,0,0,0,0,0,0,0,1896811.7286577635,0,0,0,0,
1702,205.1223602294922,5.3448975,0,0,0,0,0,0,0,0,0,0,2024517.1724119212,0,0,0,0,
1703,107.08592987060547,3.4042843,0,0,0,0,0,0,0,0,0,0,2589644.131748812,0,0,0,0,
1704,151.11180114746094,2.8231101,0,0,0,0,0,0,0,0,0,0,2044889.2128926197,0,0,0,0,
1705,337.1773681640625,5.1114994,0,0,0,0,0,0,0,0,0,0,1873562.28801244,0,0,0,0,
1706,153.12742614746094,2.707358,0,0,0,0,0,0,0,0,0,0,1440359.5078944177,0,0,0,0,
1707,455.35186767578125,4.9584602,0,0,0,0,0,0,0,0,0,0,1812394.1169847338,0,0,0,0,
1708,135.11692810058594,3.1933189,0,0,0,0,0,0,0,0,0,0,2473087.0269650524,0,0,0,0,
1710,337.1773681640625,4.7079329,0,0,0,0,0,0,0,0,0,0,2358919.7142245728,0,0,0,0,
1711,247.16921997070312,5.4434647,0,0,0,0,0,0,0,0,0,0,2494366.526856565,0,0,0,0,
1713,383.16156005859375,4.379621,0,0,0,0,0,0,0,0,0,0,2137174.6897215247,0,0,0,0,
1714,383.16156005859375,4.7460382,0,0,0,0,0,0,0,0,0,0,1489761.6819369239,0,0,0,0,
1717,205.19515991210938,7.6394365,0,0,0,0,0,0,0,0,0,0,1373037.6008034323,0,0,0,0,
1722,364.24822998046875,3.061275,0,0,0,0,0,0,0,0,0,0,828786.1890631889,0,0,0,0,
1724,110.01191711425781,0.37534217,0,0,0,0,0,0,0,0,0,0,2374405.741254723,0,0,0,0,
1726,148.06044006347656,0.91094223,0,0,0,0,0,0,0,0,0,0,6328384.07532851,0,0,0,0,
1727,151.03497314453125,0.55962278,0,0,0,0,0,0,0,0,0,0,1961809.1361397586,0,0,0,0,
1728,247.1329574584961,3.5901687,0,0,0,0,0,0,0,0,0,0,0,1.1975653755002534E9,0,0,0,
